city_id,month_start,index_score_sum,weighted_score_sum,games
miami,2020-01-01,0,0,20
miami,2020-02-01,0,0,12
miami,2020-03-01,0,0,8
miami,2020-08-01,0,0,8
miami,2020-12-01,0,0,8
miami,2021-01-01,0,0,14
miami,2021-02-01,0,0,18
miami,2021-03-01,0,0,12
miami,2021-04-01,0,0,10
miami,2021-05-01,0,0,6
miami,2021-10-01,0,0,4
miami,2021-11-01,0,0,14
miami,2021-12-01,0,0,12
miami,2022-01-01,0,0,16
miami,2022-02-01,0,0,12
miami,2022-03-01,0,0,16
miami,2022-04-01,0,0,4
miami,2022-10-01,0,0,8
miami,2022-11-01,0,0,16
miami,2022-12-01,0,0,10
miami,2023-01-01,0,0,14
miami,2023-02-01,0,0,10
miami,2023-03-01,0,0,14
miami,2023-04-01,0,0,6
miami,2023-10-01,0,0,4
miami,2023-11-01,0,0,8
miami,2023-12-01,0,0,10
miami,2024-01-01,0,0,16
miami,2024-02-01,0,0,16
miami,2024-03-01,0,0,14
miami,2024-04-01,0,0,8
miami-fl,2020-07-01,1,1,3
miami-fl,2020-08-01,-4,-4,24
miami-fl,2020-09-01,0,0,26
miami-fl,2021-04-01,-4,-4,26
miami-fl,2021-05-01,-1,-1,27
miami-fl,2021-06-01,-7,-7,27
miami-fl,2021-07-01,-6,-6,24
miami-fl,2021-08-01,-6,-6,28
miami-fl,2021-09-01,-5,-5,25
miami-fl,2021-10-01,1,1,3
miami-fl,2022-04-01,4,4,20
miami-fl,2022-05-01,-12,-12,26
miami-fl,2022-06-01,3,3,27
miami-fl,2022-07-01,-2,-2,28
miami-fl,2022-08-01,-11,-11,27
miami-fl,2022-09-01,-8,-8,26
miami-fl,2022-10-01,3,3,5
miami-fl,2023-03-01,0,0,2
miami-fl,2023-04-01,2,2,26
miami-fl,2023-05-01,-1,-1,27
miami-fl,2023-06-01,11,11,27
miami-fl,2023-07-01,-6,-6,24
miami-fl,2023-08-01,-6,-6,26
miami-fl,2023-09-01,6,6,26
miami-fl,2023-10-01,-1,-1,1
miami-fl,2024-03-01,-4,-4,4
miami-fl,2024-04-01,-12,-12,26
miami-fl,2024-05-01,1,1,27
miami-fl,2024-06-01,-8,-8,26
miami-fl,2024-07-01,-4,-4,24
miami-fl,2024-08-01,-8,-8,28
miami-fl,2024-09-01,-2,-2,26
milwaukee,2010-10-01,0,0,4
milwaukee,2010-11-01,0,0,12
milwaukee,2010-12-01,0,0,10
milwaukee,2011-01-01,0,0,14
milwaukee,2011-02-01,0,0,10
milwaukee,2011-03-01,0,0,18
milwaukee,2011-04-01,0,0,8
milwaukee,2011-12-01,0,0,4
milwaukee,2012-01-01,0,0,12
milwaukee,2012-02-01,0,0,16
milwaukee,2012-03-01,0,0,14
milwaukee,2012-04-01,0,0,16
milwaukee,2012-11-01,0,0,10
milwaukee,2012-12-01,0,0,6
milwaukee,2013-01-01,0,0,12
milwaukee,2013-02-01,0,0,10
milwaukee,2013-03-01,0,0,16
milwaukee,2013-04-01,0,0,10
milwaukee,2013-10-01,0,0,2
milwaukee,2013-11-01,0,0,12
milwaukee,2013-12-01,0,0,10
milwaukee,2014-01-01,0,0,14
milwaukee,2014-02-01,0,0,8
milwaukee,2014-03-01,0,0,18
milwaukee,2014-04-01,0,0,6
milwaukee,2014-10-01,0,0,2
milwaukee,2014-11-01,0,0,14
milwaukee,2014-12-01,0,0,8
milwaukee,2015-01-01,0,0,20
milwaukee,2015-02-01,0,0,8
milwaukee,2015-03-01,0,0,10
milwaukee,2015-04-01,0,0,6
milwaukee,2015-10-01,0,0,4
milwaukee,2015-11-01,0,0,12
milwaukee,2015-12-01,0,0,16
milwaukee,2016-01-01,0,0,12
milwaukee,2016-02-01,0,0,8
milwaukee,2016-03-01,0,0,12
milwaukee,2016-04-01,0,0,6
milwaukee,2016-11-01,0,0,12
milwaukee,2016-12-01,0,0,14
milwaukee,2017-01-01,0,0,18
milwaukee,2017-02-01,0,0,8
milwaukee,2017-03-01,0,0,12
milwaukee,2017-04-01,0,0,4
milwaukee,2017-10-01,0,0,4
milwaukee,2017-11-01,0,0,12
milwaukee,2017-12-01,0,0,10
milwaukee,2018-01-01,0,0,16
milwaukee,2018-02-01,0,0,14
milwaukee,2018-03-01,0,0,8
milwaukee,2018-04-01,0,0,6
milwaukee,2018-10-01,0,0,10
milwaukee,2018-11-01,0,0,10
milwaukee,2018-12-01,0,0,10
milwaukee,2019-01-01,0,0,12
milwaukee,2019-02-01,0,0,10
milwaukee,2019-03-01,0,0,10
milwaukee,2019-04-01,0,0,4
milwaukee,2019-11-01,0,0,14
milwaukee,2019-12-01,0,0,12
milwaukee,2020-01-01,0,0,14
milwaukee,2020-02-01,0,0,18
milwaukee,2020-03-01,0,0,2
milwaukee,2020-08-01,0,0,4
milwaukee,2020-12-01,0,0,2
milwaukee,2021-01-01,0,0,8
milwaukee,2021-02-01,0,0,20
milwaukee,2021-03-01,0,0,12
milwaukee,2021-04-01,0,0,14
milwaukee,2021-05-01,0,0,6
milwaukee,2021-10-01,0,0,8
milwaukee,2021-11-01,0,0,14
milwaukee,2021-12-01,0,0,10
milwaukee,2022-01-01,0,0,10
milwaukee,2022-02-01,0,0,10
milwaukee,2022-03-01,0,0,14
milwaukee,2022-10-01,0,0,4
milwaukee,2022-11-01,0,0,14
milwaukee,2022-12-01,0,0,10
milwaukee,2023-01-01,0,0,12
milwaukee,2023-02-01,0,0,4
milwaukee,2023-03-01,0,0,18
milwaukee,2023-04-01,0,0,6
milwaukee,2023-10-01,0,0,2
milwaukee,2023-11-01,0,0,14
milwaukee,2023-12-01,0,0,10
milwaukee,2024-01-01,0,0,10
milwaukee,2024-02-01,0,0,10
milwaukee,2024-03-01,0,0,10
milwaukee,2024-04-01,0,0,12
milwaukee-wi,2020-07-01,0,0,6
milwaukee-wi,2020-08-01,-1,-1,27
milwaukee-wi,2020-09-01,1,1,23
milwaukee-wi,2021-04-01,6,6,26
milwaukee-wi,2021-05-01,-3,-3,27
milwaukee-wi,2021-06-01,11,11,27
milwaukee-wi,2021-07-01,3,3,23
milwaukee-wi,2021-08-01,8,8,26
milwaukee-wi,2021-09-01,2,2,26
milwaukee-wi,2021-10-01,-3,-3,3
milwaukee-wi,2022-04-01,8,8,22
milwaukee-wi,2022-05-01,4,4,28
milwaukee-wi,2022-06-01,-3,-3,27
milwaukee-wi,2022-07-01,2,2,24
milwaukee-wi,2022-08-01,-3,-3,27
milwaukee-wi,2022-09-01,1,1,27
milwaukee-wi,2022-10-01,-1,-1,5
milwaukee-wi,2023-03-01,-1,-1,1
milwaukee-wi,2023-04-01,9,9,27
milwaukee-wi,2023-05-01,-5,-5,27
milwaukee-wi,2023-06-01,1,1,27
milwaukee-wi,2023-07-01,3,3,25
milwaukee-wi,2023-08-01,8,8,26
milwaukee-wi,2023-09-01,6,6,28
milwaukee-wi,2023-10-01,1,1,1
milwaukee-wi,2024-03-01,3,3,3
milwaukee-wi,2024-04-01,4,4,26
milwaukee-wi,2024-05-01,4,4,28
milwaukee-wi,2024-06-01,5,5,27
milwaukee-wi,2024-07-01,-2,-2,24
milwaukee-wi,2024-08-01,9,9,27
milwaukee-wi,2024-09-01,0,0,26
minneapolis-mn,2020-07-01,3,3,7
minneapolis-mn,2020-08-01,3,3,27
minneapolis-mn,2020-09-01,8,8,22
minneapolis-mn,2021-04-01,-4,-4,22
minneapolis-mn,2021-05-01,-4,-4,28
minneapolis-mn,2021-06-01,-3,-3,25
minneapolis-mn,2021-07-01,-3,-3,25
minneapolis-mn,2021-08-01,1,1,27
minneapolis-mn,2021-09-01,-2,-2,26
minneapolis-mn,2021-10-01,1,1,3
minneapolis-mn,2022-04-01,3,3,21
minneapolis-mn,2022-05-01,7,7,29
minneapolis-mn,2022-06-01,-3,-3,27
minneapolis-mn,2022-07-01,-2,-2,22
minneapolis-mn,2022-08-01,0,0,28
minneapolis-mn,2022-09-01,-6,-6,26
minneapolis-mn,2022-10-01,-3,-3,5
minneapolis-mn,2023-03-01,1,1,1
minneapolis-mn,2023-04-01,4,4,28
minneapolis-mn,2023-05-01,-3,-3,27
minneapolis-mn,2023-06-01,-3,-3,27
minneapolis-mn,2023-07-01,2,2,24
minneapolis-mn,2023-08-01,3,3,27
minneapolis-mn,2023-09-01,9,9,27
minneapolis-mn,2023-10-01,-1,-1,1
minneapolis-mn,2024-03-01,1,1,3
minneapolis-mn,2024-04-01,1,1,25
minneapolis-mn,2024-05-01,4,4,28
minneapolis-mn,2024-06-01,2,2,26
minneapolis-mn,2024-07-01,0,0,22
minneapolis-mn,2024-08-01,-1,-1,27
minneapolis-mn,2024-09-01,-8,-8,26
minnesota,2010-10-01,0,0,2
minnesota,2010-11-01,0,0,10
minnesota,2010-12-01,0,0,14
minnesota,2011-01-01,0,0,20
minnesota,2011-02-01,0,0,10
minnesota,2011-03-01,0,0,12
minnesota,2011-04-01,0,0,6
minnesota,2011-12-01,0,0,2
minnesota,2012-01-01,0,0,14
minnesota,2012-02-01,0,0,12
minnesota,2012-03-01,0,0,18
minnesota,2012-04-01,0,0,10
minnesota,2012-11-01,0,0,10
minnesota,2012-12-01,0,0,12
minnesota,2013-01-01,0,0,12
minnesota,2013-02-01,0,0,16
minnesota,2013-03-01,0,0,14
minnesota,2013-04-01,0,0,10
minnesota,2013-10-01,0,0,2
minnesota,2013-11-01,0,0,6
minnesota,2013-12-01,0,0,10
minnesota,2014-01-01,0,0,22
minnesota,2014-02-01,0,0,12
minnesota,2014-03-01,0,0,10
minnesota,2014-04-01,0,0,8
minnesota,2014-11-01,0,0,12
minnesota,2014-12-01,0,0,12
minnesota,2015-01-01,0,0,16
minnesota,2015-02-01,0,0,4
minnesota,2015-03-01,0,0,18
minnesota,2015-04-01,0,0,12
minnesota,2015-11-01,0,0,8
minnesota,2015-12-01,0,0,16
minnesota,2016-01-01,0,0,16
minnesota,2016-02-01,0,0,10
minnesota,2016-03-01,0,0,16
minnesota,2016-04-01,0,0,8
minnesota,2016-10-01,0,0,2
minnesota,2016-11-01,0,0,14
minnesota,2016-12-01,0,0,12
minnesota,2017-01-01,0,0,16
minnesota,2017-02-01,0,0,6
minnesota,2017-03-01,0,0,12
minnesota,2017-04-01,0,0,10
minnesota,2017-10-01,0,0,8
minnesota,2017-11-01,0,0,16
minnesota,2017-12-01,0,0,12
minnesota,2018-01-01,0,0,16
minnesota,2018-02-01,0,0,6
minnesota,2018-03-01,0,0,26
minnesota,2018-04-01,-3,-9,11
minnesota,2018-10-01,2,2,18
minnesota,2018-11-01,1,1,23
minnesota,2018-12-01,-5,-5,27
minnesota,2019-01-01,4,4,30
minnesota,2019-02-01,-4,-4,22
minnesota,2019-03-01,-5,-5,27
minnesota,2019-04-01,-1,-1,9
minnesota,2019-10-01,-5,-5,15
minnesota,2019-11-01,1,1,27
minnesota,2019-12-01,1,1,27
minnesota,2020-01-01,-1,-1,19
minnesota,2020-02-01,4,4,20
minnesota,2020-03-01,1,1,11
minnesota,2020-08-01,-2,-6,4
minnesota,2020-12-01,0,0,2
minnesota,2021-01-01,2,2,24
minnesota,2021-02-01,4,4,24
minnesota,2021-03-01,2,2,30
minnesota,2021-04-01,5,5,27
minnesota,2021-05-01,0,-2,18
minnesota,2021-10-01,2,2,12
minnesota,2021-11-01,6,6,26
minnesota,2021-12-01,0,0,20
minnesota,2022-01-01,6,6,24
minnesota,2022-02-01,-2,-2,18
minnesota,2022-03-01,4,4,32
minnesota,2022-04-01,8,8,20
minnesota,2022-05-01,-2,-6,6
minnesota,2022-10-01,-1,-1,21
minnesota,2022-11-01,0,0,24
minnesota,2022-12-01,7,7,27
minnesota,2023-01-01,0,0,26
minnesota,2023-02-01,1,1,19
minnesota,2023-03-01,6,6,26
minnesota,2023-04-01,-5,-9,19
minnesota,2023-10-01,-3,-3,11
minnesota,2023-11-01,-4,-4,32
minnesota,2023-12-01,4,4,24
minnesota,2024-01-01,-4,-4,30
minnesota,2024-02-01,3,3,19
minnesota,2024-03-01,1,1,21
minnesota,2024-04-01,-1,-1,17
minnesota,2024-10-01,3,3,9
minnesota,2024-11-01,5,5,15
minnesota,2024-12-01,0,0,14
minnesota,2025-01-01,2,2,14
minnesota,2025-02-01,-2,-2,8
minnesota,2025-03-01,-1,-1,15
minnesota,2025-04-01,0,-2,12
minnesota,2025-05-01,-1,-3,1
montreal,2018-03-01,-7,-7,15
montreal,2018-04-01,-2,-2,4
montreal,2018-10-01,1,1,11
montreal,2018-11-01,-4,-4,14
montreal,2018-12-01,5,5,15
montreal,2019-01-01,3,3,11
montreal,2019-02-01,-1,-1,13
montreal,2019-03-01,1,1,15
montreal,2019-04-01,1,1,3
montreal,2019-10-01,1,1,13
montreal,2019-11-01,-5,-5,13
montreal,2019-12-01,0,0,14
montreal,2020-01-01,-2,-2,12
montreal,2020-02-01,-1,-1,15
montreal,2020-03-01,-2,-2,4
montreal,2020-08-01,0,0,10
montreal,2021-01-01,2,2,8
montreal,2021-02-01,-4,-4,12
montreal,2021-03-01,0,0,12
montreal,2021-04-01,-3,-3,17
montreal,2021-05-01,-2,0,14
montreal,2021-06-01,4,12,12
montreal,2021-07-01,-1,-3,3
montreal,2021-10-01,-6,-6,10
montreal,2021-11-01,-6,-6,14
montreal,2021-12-01,-7,-7,9
montreal,2022-01-01,-9,-9,11
montreal,2022-02-01,1,1,9
montreal,2022-03-01,-5,-5,15
montreal,2022-04-01,-6,-6,14
montreal,2022-10-01,1,1,9
montreal,2022-11-01,-1,-1,13
montreal,2022-12-01,-7,-7,15
montreal,2023-01-01,-4,-4,14
montreal,2023-02-01,3,3,9
montreal,2023-03-01,-8,-8,16
montreal,2023-04-01,-4,-4,6
montreal,2023-10-01,1,1,9
montreal,2023-11-01,-4,-4,14
montreal,2023-12-01,-3,-3,13
montreal,2024-01-01,-3,-3,13
montreal,2024-02-01,-5,-5,11
montreal,2024-03-01,-3,-3,13
montreal,2024-04-01,-5,-5,9
montreal,2024-10-01,-3,-3,11
montreal,2024-11-01,-4,-4,12
montreal,2024-12-01,4,4,14
montreal,2025-01-01,0,0,14
montreal,2025-02-01,0,0,8
montreal,2025-03-01,-2,-2,14
montreal,2025-04-01,0,-6,14
nashville,2018-03-01,6,6,16
nashville,2018-04-01,4,8,12
nashville,2018-05-01,-1,-3,5
nashville,2018-10-01,6,6,12
nashville,2018-11-01,2,2,14
nashville,2018-12-01,-2,-2,14
nashville,2019-01-01,2,2,12
nashville,2019-02-01,0,0,14
nashville,2019-03-01,1,1,13
nashville,2019-04-01,1,-3,9
nashville,2019-10-01,3,3,13
nashville,2019-11-01,-5,-5,13
nashville,2019-12-01,0,0,12
nashville,2020-01-01,0,0,12
nashville,2020-02-01,2,2,14
nashville,2020-03-01,1,1,5
nashville,2020-08-01,-2,-6,4
nashville,2021-01-01,0,0,8
nashville,2021-02-01,-1,-1,13
nashville,2021-03-01,2,2,16
nashville,2021-04-01,2,2,14
nashville,2021-05-01,1,-3,11
nashville,2021-10-01,0,0,8
nashville,2021-11-01,2,2,14
nashville,2021-12-01,4,4,10
nashville,2022-01-01,3,3,13
nashville,2022-02-01,-2,-2,8
nashville,2022-03-01,4,4,14
nashville,2022-04-01,-3,-3,15
nashville,2022-05-01,-4,-12,4
nashville,2022-10-01,-3,-3,9
nashville,2022-11-01,2,2,12
nashville,2022-12-01,-4,-4,14
nashville,2023-01-01,5,5,13
nashville,2023-02-01,0,0,10
nashville,2023-03-01,0,0,16
nashville,2023-04-01,2,2,8
nashville,2023-10-01,-1,-1,9
nashville,2023-11-01,1,1,13
nashville,2023-12-01,3,3,15
nashville,2024-01-01,-2,-2,14
nashville,2024-02-01,6,6,10
nashville,2024-03-01,5,5,13
nashville,2024-04-01,-1,-3,13
nashville,2024-05-01,-1,-3,1
nashville,2024-10-01,-4,-4,10
nashville,2024-11-01,-7,-7,15
nashville,2024-12-01,-5,-5,13
nashville,2025-01-01,2,2,12
nashville,2025-02-01,-2,-2,8
nashville,2025-03-01,-4,-4,16
nashville,2025-04-01,-2,-2,8
new-jersey,2018-03-01,1,1,15
new-jersey,2018-04-01,-1,-7,9
new-jersey,2018-10-01,1,1,9
new-jersey,2018-11-01,-7,-7,15
new-jersey,2018-12-01,-2,-2,14
new-jersey,2019-01-01,-4,-4,12
new-jersey,2019-02-01,-2,-2,14
new-jersey,2019-03-01,-7,-7,15
new-jersey,2019-04-01,1,1,3
new-jersey,2019-10-01,-6,-6,10
new-jersey,2019-11-01,-1,-1,15
new-jersey,2019-12-01,-4,-4,14
new-jersey,2020-01-01,-3,-3,11
new-jersey,2020-02-01,0,0,14
new-jersey,2020-03-01,1,1,5
new-jersey,2021-01-01,-1,-1,9
new-jersey,2021-02-01,-2,-2,8
new-jersey,2021-03-01,-5,-5,17
new-jersey,2021-04-01,-10,-10,16
new-jersey,2021-05-01,0,0,6
new-jersey,2021-10-01,1,1,7
new-jersey,2021-11-01,-3,-3,13
new-jersey,2021-12-01,-6,-6,12
new-jersey,2022-01-01,-6,-6,12
new-jersey,2022-02-01,-1,-1,9
new-jersey,2022-03-01,-4,-4,14
new-jersey,2022-04-01,-9,-9,15
new-jersey,2022-10-01,3,3,9
new-jersey,2022-11-01,12,12,14
new-jersey,2022-12-01,-5,-5,13
new-jersey,2023-01-01,5,5,13
new-jersey,2023-02-01,4,4,10
new-jersey,2023-03-01,0,0,16
new-jersey,2023-04-01,3,3,13
new-jersey,2023-05-01,-2,-6,6
new-jersey,2023-10-01,2,2,8
new-jersey,2023-11-01,-1,-1,13
new-jersey,2023-12-01,2,2,14
new-jersey,2024-01-01,-2,-2,12
new-jersey,2024-02-01,0,0,12
new-jersey,2024-03-01,-3,-3,15
new-jersey,2024-04-01,-4,-4,8
new-jersey,2024-10-01,1,1,13
new-jersey,2024-11-01,4,4,14
new-jersey,2024-12-01,3,3,13
new-jersey,2025-01-01,-3,-3,13
new-jersey,2025-02-01,-1,-1,7
new-jersey,2025-03-01,0,0,16
new-jersey,2025-04-01,-5,-11,11
new-orleans,2013-11-01,0,0,16
new-orleans,2013-12-01,0,0,10
new-orleans,2014-01-01,0,0,8
new-orleans,2014-02-01,0,0,10
new-orleans,2014-03-01,0,0,12
new-orleans,2014-04-01,0,0,10
new-orleans,2014-10-01,0,0,2
new-orleans,2014-11-01,0,0,12
new-orleans,2014-12-01,0,0,16
new-orleans,2015-01-01,0,0,10
new-orleans,2015-02-01,0,0,10
new-orleans,2015-03-01,0,0,4
new-orleans,2015-04-01,0,0,8
new-orleans,2015-10-01,0,0,2
new-orleans,2015-11-01,0,0,16
new-orleans,2015-12-01,0,0,12
new-orleans,2016-01-01,0,0,4
new-orleans,2016-02-01,0,0,12
new-orleans,2016-03-01,0,0,16
new-orleans,2016-04-01,0,0,4
new-orleans,2016-10-01,0,0,2
new-orleans,2016-11-01,0,0,10
new-orleans,2016-12-01,0,0,14
new-orleans,2017-01-01,0,0,12
new-orleans,2017-02-01,0,0,12
new-orleans,2017-03-01,0,0,12
new-orleans,2017-04-01,0,0,2
new-orleans,2017-10-01,0,0,6
new-orleans,2017-11-01,0,0,10
new-orleans,2017-12-01,0,0,14
new-orleans,2018-01-01,0,0,8
new-orleans,2018-02-01,0,0,10
new-orleans,2018-03-01,0,0,10
new-orleans,2018-04-01,0,0,6
new-orleans,2018-10-01,0,0,4
new-orleans,2018-11-01,0,0,22
new-orleans,2018-12-01,0,0,4
new-orleans,2019-01-01,0,0,6
new-orleans,2019-02-01,0,0,8
new-orleans,2019-03-01,0,0,16
new-orleans,2019-04-01,0,0,4
new-orleans,2019-10-01,0,0,2
new-orleans,2019-11-01,0,0,12
new-orleans,2019-12-01,0,0,10
new-orleans,2020-01-01,0,0,10
new-orleans,2020-02-01,0,0,6
new-orleans,2020-07-01,0,0,2
new-orleans,2020-08-01,0,0,10
new-orleans,2020-12-01,0,0,8
new-orleans,2021-01-01,0,0,12
new-orleans,2021-02-01,0,0,10
new-orleans,2021-03-01,0,0,6
new-orleans,2021-04-01,0,0,18
new-orleans,2021-05-01,0,0,2
new-orleans,2021-10-01,0,0,6
new-orleans,2021-11-01,0,0,14
new-orleans,2021-12-01,0,0,10
new-orleans,2022-01-01,0,0,10
new-orleans,2022-02-01,0,0,6
new-orleans,2022-03-01,0,0,14
new-orleans,2022-04-01,0,0,4
new-orleans,2022-10-01,0,0,4
new-orleans,2022-11-01,0,0,8
new-orleans,2022-12-01,0,0,18
new-orleans,2023-01-01,0,0,8
new-orleans,2023-02-01,0,0,10
new-orleans,2023-03-01,0,0,12
new-orleans,2023-04-01,0,0,4
new-orleans,2023-10-01,0,0,2
new-orleans,2023-11-01,0,0,12
new-orleans,2023-12-01,0,0,10
new-orleans,2024-01-01,0,0,8
new-orleans,2024-02-01,0,0,10
new-orleans,2024-03-01,0,0,10
new-orleans,2024-04-01,0,0,12
new-york,2010-10-01,0,0,4
new-york,2010-11-01,0,0,6
new-york,2010-12-01,0,0,10
new-york,2011-01-01,0,0,18
new-york,2011-02-01,0,0,4
new-york,2011-03-01,0,0,8
new-york,2011-04-01,0,0,4
new-york,2011-12-01,0,0,2
new-york,2012-01-01,0,0,12
new-york,2012-02-01,0,0,8
new-york,2012-03-01,0,0,14
new-york,2012-04-01,0,0,4
new-york,2012-11-01,0,0,10
new-york,2012-12-01,0,0,6
new-york,2013-01-01,0,0,10
new-york,2013-02-01,0,0,10
new-york,2013-03-01,0,0,16
new-york,2013-04-01,0,0,4
new-york,2013-11-01,0,0,6
new-york,2013-12-01,0,0,12
new-york,2014-01-01,0,0,8
new-york,2014-02-01,0,0,8
new-york,2014-03-01,0,0,12
new-york,2014-04-01,0,0,6
new-york,2014-11-01,0,0,10
new-york,2014-12-01,0,0,16
new-york,2015-01-01,0,0,8
new-york,2015-02-01,0,0,4
new-york,2015-03-01,0,0,12
new-york,2015-04-01,0,0,6
new-york,2015-10-01,0,0,2
new-york,2015-11-01,0,0,8
new-york,2015-12-01,0,0,12
new-york,2016-01-01,0,0,12
new-york,2016-02-01,0,0,6
new-york,2016-03-01,0,0,8
new-york,2016-04-01,0,0,4
new-york,2016-11-01,0,0,10
new-york,2016-12-01,0,0,8
new-york,2017-01-01,0,0,12
new-york,2017-02-01,0,0,8
new-york,2017-03-01,0,0,12
new-york,2017-04-01,0,0,6
new-york,2017-10-01,0,0,2
new-york,2017-11-01,0,0,14
new-york,2017-12-01,0,0,8
new-york,2018-01-01,0,0,8
new-york,2018-02-01,0,0,8
new-york,2018-03-01,-12,-12,42
new-york,2018-04-01,0,0,8
new-york,2018-10-01,-3,-3,23
new-york,2018-11-01,3,3,41
new-york,2018-12-01,0,0,34
new-york,2019-01-01,3,3,31
new-york,2019-02-01,-1,-1,35
new-york,2019-03-01,-5,-5,45
new-york,2019-04-01,1,5,17
new-york,2019-05-01,-2,-6,2
new-york,2019-10-01,3,3,25
new-york,2019-11-01,8,8,38
new-york,2019-12-01,0,0,36
new-york,2020-01-01,-3,-3,33
new-york,2020-02-01,4,4,36
new-york,2020-03-01,-6,-6,16
new-york,2020-08-01,4,12,16
new-york,2020-09-01,-3,-9,9
new-york,2020-12-01,0,0,4
new-york,2021-01-01,-7,-7,29
new-york,2021-02-01,3,3,31
new-york,2021-03-01,9,9,45
new-york,2021-04-01,6,6,36
new-york,2021-05-01,-3,1,23
new-york,2021-06-01,1,3,11
new-york,2021-10-01,2,2,22
new-york,2021-11-01,-3,-3,29
new-york,2021-12-01,0,0,30
new-york,2022-01-01,6,6,30
new-york,2022-02-01,-1,-1,27
new-york,2022-03-01,10,10,44
new-york,2022-04-01,0,0,36
new-york,2022-05-01,2,6,14
new-york,2022-06-01,-2,-6,6
new-york,2022-10-01,1,1,21
new-york,2022-11-01,3,3,41
new-york,2022-12-01,2,2,34
new-york,2023-01-01,-3,-3,41
new-york,2023-02-01,3,3,33
new-york,2023-03-01,8,8,34
new-york,2023-04-01,-2,-6,26
new-york,2023-05-01,-1,-3,1
new-york,2023-10-01,5,5,17
new-york,2023-11-01,2,2,32
new-york,2023-12-01,6,6,40
new-york,2024-01-01,-11,-11,41
new-york,2024-02-01,9,9,25
new-york,2024-03-01,4,4,44
new-york,2024-04-01,10,12,28
new-york,2024-05-01,1,3,11
new-york,2024-06-01,-1,-3,1
new-york,2024-10-01,-1,-1,19
new-york,2024-11-01,-3,-3,29
new-york,2024-12-01,-10,-10,26
new-york,2025-01-01,8,8,26
new-york,2025-02-01,-1,-1,17
new-york,2025-03-01,-6,-6,30
new-york,2025-04-01,-3,-3,17
new-york-ny,2020-07-01,2,2,14
new-york-ny,2020-08-01,0,0,46
new-york-ny,2020-09-01,-1,-1,49
new-york-ny,2021-04-01,-3,-3,45
new-york-ny,2021-05-01,11,11,51
new-york-ny,2021-06-01,1,1,53
new-york-ny,2021-07-01,5,5,45
new-york-ny,2021-08-01,1,1,55
new-york-ny,2021-09-01,-2,-2,52
new-york-ny,2021-10-01,-2,-2,6
new-york-ny,2022-04-01,16,16,42
new-york-ny,2022-05-01,21,21,51
new-york-ny,2022-06-01,16,16,52
new-york-ny,2022-07-01,8,8,48
new-york-ny,2022-08-01,0,0,56
new-york-ny,2022-09-01,11,11,49
new-york-ny,2022-10-01,1,1,9
new-york-ny,2023-03-01,1,1,3
new-york-ny,2023-04-01,3,3,53
new-york-ny,2023-05-01,7,7,55
new-york-ny,2023-06-01,-13,-13,47
new-york-ny,2023-07-01,-1,-1,47
new-york-ny,2023-08-01,-14,-14,56
new-york-ny,2023-09-01,6,6,50
new-york-ny,2023-10-01,-2,-2,2
new-york-ny,2024-03-01,1,1,7
new-york-ny,2024-04-01,5,5,51
new-york-ny,2024-05-01,5,5,55
new-york-ny,2024-06-01,9,9,51
new-york-ny,2024-07-01,5,5,51
new-york-ny,2024-08-01,6,6,52
new-york-ny,2024-09-01,13,13,51
nyc,2025-08-01,-1,-1,1
oakland-ca,2020-07-01,-1,-1,7
oakland-ca,2020-08-01,12,12,26
oakland-ca,2020-09-01,2,2,22
oakland-ca,2021-04-01,4,4,26
oakland-ca,2021-05-01,1,1,29
oakland-ca,2021-06-01,8,8,26
oakland-ca,2021-07-01,-2,-2,24
oakland-ca,2021-08-01,2,2,26
oakland-ca,2021-09-01,-3,-3,27
oakland-ca,2021-10-01,-1,-1,3
oakland-ca,2022-04-01,-1,-1,21
oakland-ca,2022-05-01,-11,-11,29
oakland-ca,2022-06-01,-16,-16,26
oakland-ca,2022-07-01,1,1,25
oakland-ca,2022-08-01,-7,-7,27
oakland-ca,2022-09-01,-12,-12,26
oakland-ca,2022-10-01,3,3,5
oakland-ca,2023-03-01,1,1,1
oakland-ca,2023-04-01,-18,-18,28
oakland-ca,2023-05-01,-17,-17,29
oakland-ca,2023-06-01,-6,-6,26
oakland-ca,2023-07-01,-7,-7,23
oakland-ca,2023-08-01,-9,-9,27
oakland-ca,2023-09-01,-5,-5,27
oakland-ca,2023-10-01,-1,-1,1
oakland-ca,2024-03-01,-2,-2,4
oakland-ca,2024-04-01,-1,-1,27
oakland-ca,2024-05-01,-9,-9,27
oakland-ca,2024-06-01,-12,-12,26
oakland-ca,2024-07-01,6,6,24
oakland-ca,2024-08-01,2,2,26
oakland-ca,2024-09-01,-6,-6,26
oklahoma-city,2010-10-01,0,0,2
oklahoma-city,2010-11-01,0,0,10
oklahoma-city,2010-12-01,0,0,6
oklahoma-city,2011-01-01,0,0,6
oklahoma-city,2011-02-01,0,0,12
oklahoma-city,2011-03-01,0,0,14
oklahoma-city,2011-04-01,0,0,4
oklahoma-city,2011-12-01,0,0,4
oklahoma-city,2012-01-01,0,0,6
oklahoma-city,2012-02-01,0,0,12
oklahoma-city,2012-03-01,0,0,12
oklahoma-city,2012-04-01,0,0,10
oklahoma-city,2012-11-01,0,0,10
oklahoma-city,2012-12-01,0,0,6
