league,team_id,month_start,index_score_sum,weighted_score_sum,games
nba,nba_ORL,2011-03-01,0,0,6
nba,nba_ORL,2011-04-01,0,0,4
nba,nba_ORL,2012-01-01,0,0,12
nba,nba_ORL,2012-02-01,0,0,6
nba,nba_ORL,2012-03-01,0,0,8
nba,nba_ORL,2012-04-01,0,0,8
nba,nba_ORL,2012-11-01,0,0,6
nba,nba_ORL,2012-12-01,0,0,16
nba,nba_ORL,2013-01-01,0,0,6
nba,nba_ORL,2013-02-01,0,0,8
nba,nba_ORL,2013-03-01,0,0,4
nba,nba_ORL,2013-04-01,0,0,2
nba,nba_ORL,2013-11-01,0,0,6
nba,nba_ORL,2013-12-01,0,0,8
nba,nba_ORL,2014-01-01,0,0,6
nba,nba_ORL,2014-02-01,0,0,6
nba,nba_ORL,2014-03-01,0,0,14
nba,nba_ORL,2014-04-01,0,0,2
nba,nba_ORL,2014-10-01,0,0,2
nba,nba_ORL,2014-11-01,0,0,10
nba,nba_ORL,2014-12-01,0,0,12
nba,nba_ORL,2015-01-01,0,0,2
nba,nba_ORL,2015-02-01,0,0,6
nba,nba_ORL,2015-03-01,0,0,6
nba,nba_ORL,2015-04-01,0,0,4
nba,nba_ORL,2015-10-01,0,0,2
nba,nba_ORL,2015-11-01,0,0,10
nba,nba_ORL,2015-12-01,0,0,6
nba,nba_ORL,2016-01-01,0,0,8
nba,nba_ORL,2016-02-01,0,0,8
nba,nba_ORL,2016-03-01,0,0,8
nba,nba_ORL,2016-11-01,0,0,14
nba,nba_ORL,2016-12-01,0,0,6
nba,nba_ORL,2017-01-01,0,0,6
nba,nba_ORL,2017-02-01,0,0,8
nba,nba_ORL,2017-03-01,0,0,10
nba,nba_ORL,2017-10-01,0,0,2
nba,nba_ORL,2017-11-01,0,0,8
nba,nba_ORL,2017-12-01,0,0,4
nba,nba_ORL,2018-01-01,0,0,4
nba,nba_ORL,2018-02-01,0,0,6
nba,nba_ORL,2018-03-01,0,0,12
nba,nba_ORL,2018-04-01,0,0,4
nba,nba_ORL,2018-10-01,0,0,6
nba,nba_ORL,2018-11-01,0,0,14
nba,nba_ORL,2018-12-01,0,0,8
nba,nba_ORL,2019-01-01,0,0,6
nba,nba_ORL,2019-02-01,0,0,2
nba,nba_ORL,2019-03-01,0,0,6
nba,nba_ORL,2019-04-01,0,0,2
nba,nba_ORL,2019-10-01,0,0,2
nba,nba_ORL,2019-11-01,0,0,10
nba,nba_ORL,2019-12-01,0,0,10
nba,nba_ORL,2020-01-01,0,0,10
nba,nba_ORL,2020-02-01,0,0,2
nba,nba_ORL,2020-03-01,0,0,2
nba,nba_ORL,2020-08-01,0,0,6
nba,nba_ORL,2020-12-01,0,0,6
nba,nba_ORL,2021-01-01,0,0,4
nba,nba_ORL,2021-02-01,0,0,10
nba,nba_ORL,2021-03-01,0,0,6
nba,nba_ORL,2021-04-01,0,0,8
nba,nba_ORL,2021-05-01,0,0,4
nba,nba_ORL,2021-10-01,0,0,4
nba,nba_ORL,2021-11-01,0,0,8
nba,nba_ORL,2021-12-01,0,0,2
nba,nba_ORL,2022-01-01,0,0,10
nba,nba_ORL,2022-02-01,0,0,6
nba,nba_ORL,2022-03-01,0,0,10
nba,nba_ORL,2022-04-01,0,0,2
nba,nba_ORL,2022-11-01,0,0,8
nba,nba_ORL,2022-12-01,0,0,10
nba,nba_ORL,2023-01-01,0,0,10
nba,nba_ORL,2023-02-01,0,0,4
nba,nba_ORL,2023-03-01,0,0,12
nba,nba_ORL,2023-10-01,0,0,2
nba,nba_ORL,2023-11-01,0,0,6
nba,nba_ORL,2023-12-01,0,0,8
nba,nba_ORL,2024-01-01,0,0,8
nba,nba_ORL,2024-02-01,0,0,4
nba,nba_ORL,2024-03-01,0,0,8
nba,nba_ORL,2024-04-01,0,0,4
nba,nba_PHI,2010-11-01,0,0,12
nba,nba_PHI,2010-12-01,0,0,2
nba,nba_PHI,2011-01-01,0,0,8
nba,nba_PHI,2011-02-01,0,0,4
nba,nba_PHI,2011-03-01,0,0,8
nba,nba_PHI,2011-04-01,0,0,2
nba,nba_PHI,2011-12-01,0,0,6
nba,nba_PHI,2012-01-01,0,0,10
nba,nba_PHI,2012-02-01,0,0,2
nba,nba_PHI,2012-03-01,0,0,6
nba,nba_PHI,2012-04-01,0,0,4
nba,nba_PHI,2012-11-01,0,0,8
nba,nba_PHI,2012-12-01,0,0,2
nba,nba_PHI,2013-01-01,0,0,12
nba,nba_PHI,2013-02-01,0,0,2
nba,nba_PHI,2013-03-01,0,0,8
nba,nba_PHI,2013-04-01,0,0,2
nba,nba_PHI,2013-11-01,0,0,8
nba,nba_PHI,2013-12-01,0,0,6
nba,nba_PHI,2014-01-01,0,0,10
nba,nba_PHI,2014-02-01,0,0,2
nba,nba_PHI,2014-03-01,0,0,8
nba,nba_PHI,2014-04-01,0,0,2
nba,nba_PHI,2014-11-01,0,0,8
nba,nba_PHI,2014-12-01,0,0,6
nba,nba_PHI,2015-01-01,0,0,8
nba,nba_PHI,2015-02-01,0,0,2
nba,nba_PHI,2015-03-01,0,0,8
nba,nba_PHI,2015-04-01,0,0,4
nba,nba_PHI,2015-10-01,0,0,2
nba,nba_PHI,2015-11-01,0,0,4
nba,nba_PHI,2015-12-01,0,0,10
nba,nba_PHI,2016-01-01,0,0,6
nba,nba_PHI,2016-02-01,0,0,8
nba,nba_PHI,2016-03-01,0,0,4
nba,nba_PHI,2016-04-01,0,0,2
nba,nba_PHI,2016-11-01,0,0,8
nba,nba_PHI,2016-12-01,0,0,8
nba,nba_PHI,2017-01-01,0,0,8
nba,nba_PHI,2017-02-01,0,0,6
nba,nba_PHI,2017-03-01,0,0,2
nba,nba_PHI,2017-04-01,0,0,2
nba,nba_PHI,2017-10-01,0,0,4
nba,nba_PHI,2017-11-01,0,0,10
nba,nba_PHI,2017-12-01,0,0,12
nba,nba_PHI,2018-01-01,0,0,6
nba,nba_PHI,2018-02-01,0,0,4
nba,nba_PHI,2018-10-01,0,0,2
nba,nba_PHI,2018-11-01,0,0,6
nba,nba_PHI,2018-12-01,0,0,10
nba,nba_PHI,2019-01-01,0,0,8
nba,nba_PHI,2019-02-01,0,0,6
nba,nba_PHI,2019-03-01,0,0,2
nba,nba_PHI,2019-11-01,0,0,12
nba,nba_PHI,2019-12-01,0,0,8
nba,nba_PHI,2020-01-01,0,0,2
nba,nba_PHI,2020-03-01,0,0,2
nba,nba_PHI,2020-08-01,0,0,10
nba,nba_PHI,2020-12-01,0,0,4
nba,nba_PHI,2021-01-01,0,0,2
nba,nba_PHI,2021-02-01,0,0,14
nba,nba_PHI,2021-03-01,0,0,8
nba,nba_PHI,2021-04-01,0,0,2
nba,nba_PHI,2021-05-01,0,0,2
nba,nba_PHI,2021-11-01,0,0,10
nba,nba_PHI,2021-12-01,0,0,6
nba,nba_PHI,2022-01-01,0,0,8
nba,nba_PHI,2022-02-01,0,0,4
nba,nba_PHI,2022-03-01,0,0,4
nba,nba_PHI,2022-04-01,0,0,2
nba,nba_PHI,2022-10-01,0,0,8
nba,nba_PHI,2022-11-01,0,0,6
nba,nba_PHI,2022-12-01,0,0,6
nba,nba_PHI,2023-01-01,0,0,6
nba,nba_PHI,2023-02-01,0,0,2
nba,nba_PHI,2023-03-01,0,0,8
nba,nba_PHI,2023-10-01,0,0,4
nba,nba_PHI,2023-11-01,0,0,6
nba,nba_PHI,2023-12-01,0,0,6
nba,nba_PHI,2024-01-01,0,0,8
nba,nba_PHI,2024-02-01,0,0,4
nba,nba_PHI,2024-03-01,0,0,6
nba,nba_PHI,2024-04-01,0,0,2
nba,nba_PHX,2010-10-01,0,0,4
nba,nba_PHX,2010-11-01,0,0,4
nba,nba_PHX,2010-12-01,0,0,8
nba,nba_PHX,2011-01-01,0,0,6
nba,nba_PHX,2011-02-01,0,0,8
nba,nba_PHX,2011-03-01,0,0,4
nba,nba_PHX,2011-04-01,0,0,4
nba,nba_PHX,2012-01-01,0,0,8
nba,nba_PHX,2012-02-01,0,0,4
nba,nba_PHX,2012-03-01,0,0,6
nba,nba_PHX,2012-04-01,0,0,12
nba,nba_PHX,2012-11-01,0,0,6
nba,nba_PHX,2012-12-01,0,0,6
nba,nba_PHX,2013-01-01,0,0,6
nba,nba_PHX,2013-02-01,0,0,6
nba,nba_PHX,2013-03-01,0,0,12
nba,nba_PHX,2013-10-01,0,0,2
nba,nba_PHX,2013-11-01,0,0,16
nba,nba_PHX,2013-12-01,0,0,6
nba,nba_PHX,2014-01-01,0,0,2
nba,nba_PHX,2014-02-01,0,0,4
nba,nba_PHX,2014-03-01,0,0,4
nba,nba_PHX,2014-04-01,0,0,6
nba,nba_PHX,2014-10-01,0,0,2
nba,nba_PHX,2014-11-01,0,0,6
nba,nba_PHX,2014-12-01,0,0,4
nba,nba_PHX,2015-01-01,0,0,8
nba,nba_PHX,2015-02-01,0,0,8
nba,nba_PHX,2015-03-01,0,0,6
nba,nba_PHX,2015-04-01,0,0,4
nba,nba_PHX,2015-10-01,0,0,4
nba,nba_PHX,2015-11-01,0,0,6
nba,nba_PHX,2015-12-01,0,0,8
nba,nba_PHX,2016-01-01,0,0,4
nba,nba_PHX,2016-02-01,0,0,6
nba,nba_PHX,2016-03-01,0,0,4
nba,nba_PHX,2016-04-01,0,0,6
nba,nba_PHX,2016-10-01,0,0,2
nba,nba_PHX,2016-11-01,0,0,6
nba,nba_PHX,2016-12-01,0,0,10
nba,nba_PHX,2017-01-01,0,0,6
nba,nba_PHX,2017-02-01,0,0,2
nba,nba_PHX,2017-03-01,0,0,6
nba,nba_PHX,2017-04-01,0,0,4
nba,nba_PHX,2017-10-01,0,0,8
nba,nba_PHX,2017-11-01,0,0,4
nba,nba_PHX,2017-12-01,0,0,12
nba,nba_PHX,2018-01-01,0,0,4
nba,nba_PHX,2018-02-01,0,0,8
nba,nba_PHX,2018-03-01,0,0,2
nba,nba_PHX,2018-04-01,0,0,2
nba,nba_PHX,2018-10-01,0,0,2
nba,nba_PHX,2018-11-01,0,0,4
nba,nba_PHX,2018-12-01,0,0,8
nba,nba_PHX,2019-01-01,0,0,8
nba,nba_PHX,2019-02-01,0,0,4
nba,nba_PHX,2019-03-01,0,0,10
nba,nba_PHX,2019-04-01,0,0,2
nba,nba_PHX,2019-10-01,0,0,4
nba,nba_PHX,2019-11-01,0,0,4
nba,nba_PHX,2019-12-01,0,0,8
nba,nba_PHX,2020-01-01,0,0,6
nba,nba_PHX,2020-02-01,0,0,4
nba,nba_PHX,2020-03-01,0,0,6
nba,nba_PHX,2020-07-01,0,0,2
nba,nba_PHX,2020-12-01,0,0,6
nba,nba_PHX,2021-01-01,0,0,4
nba,nba_PHX,2021-02-01,0,0,2
nba,nba_PHX,2021-03-01,0,0,4
nba,nba_PHX,2021-04-01,0,0,10
nba,nba_PHX,2021-05-01,0,0,6
nba,nba_PHX,2021-10-01,0,0,4
nba,nba_PHX,2021-11-01,0,0,6
nba,nba_PHX,2021-12-01,0,0,6
nba,nba_PHX,2022-01-01,0,0,10
nba,nba_PHX,2022-02-01,0,0,4
nba,nba_PHX,2022-03-01,0,0,6
nba,nba_PHX,2022-04-01,0,0,4
nba,nba_PHX,2022-10-01,0,0,2
nba,nba_PHX,2022-11-01,0,0,10
nba,nba_PHX,2022-12-01,0,0,8
nba,nba_PHX,2023-01-01,0,0,4
nba,nba_PHX,2023-02-01,0,0,2
nba,nba_PHX,2023-03-01,0,0,6
nba,nba_PHX,2023-04-01,0,0,2
nba,nba_PHX,2023-10-01,0,0,4
nba,nba_PHX,2023-11-01,0,0,10
nba,nba_PHX,2023-12-01,0,0,8
nba,nba_PHX,2024-01-01,0,0,6
nba,nba_PHX,2024-02-01,0,0,6
nba,nba_PHX,2024-03-01,0,0,6
nba,nba_PHX,2024-04-01,0,0,2
nba,nba_POR,2010-11-01,0,0,4
nba,nba_POR,2010-12-01,0,0,8
nba,nba_POR,2011-01-01,0,0,4
nba,nba_POR,2011-02-01,0,0,4
nba,nba_POR,2011-03-01,0,0,8
nba,nba_POR,2011-04-01,0,0,2
nba,nba_POR,2011-12-01,0,0,2
nba,nba_POR,2012-01-01,0,0,8
nba,nba_POR,2012-02-01,0,0,6
nba,nba_POR,2012-03-01,0,0,2
nba,nba_POR,2012-04-01,0,0,10
nba,nba_POR,2012-11-01,0,0,6
nba,nba_POR,2012-12-01,0,0,10
nba,nba_POR,2013-01-01,0,0,4
nba,nba_POR,2013-02-01,0,0,4
nba,nba_POR,2013-03-01,0,0,4
nba,nba_POR,2013-04-01,0,0,2
nba,nba_POR,2013-11-01,0,0,8
nba,nba_POR,2013-12-01,0,0,4
nba,nba_POR,2014-01-01,0,0,4
nba,nba_POR,2014-02-01,0,0,8
nba,nba_POR,2014-03-01,0,0,4
nba,nba_POR,2014-04-01,0,0,4
nba,nba_POR,2014-10-01,0,0,2
nba,nba_POR,2014-12-01,0,0,6
nba,nba_POR,2015-01-01,0,0,6
nba,nba_POR,2015-02-01,0,0,6
nba,nba_POR,2015-03-01,0,0,8
nba,nba_POR,2015-04-01,0,0,2
nba,nba_POR,2015-11-01,0,0,6
nba,nba_POR,2015-12-01,0,0,4
nba,nba_POR,2016-01-01,0,0,6
nba,nba_POR,2016-02-01,0,0,4
nba,nba_POR,2016-03-01,0,0,8
nba,nba_POR,2016-04-01,0,0,2
nba,nba_POR,2016-10-01,0,0,2
nba,nba_POR,2016-11-01,0,0,2
nba,nba_POR,2016-12-01,0,0,10
nba,nba_POR,2017-01-01,0,0,2
nba,nba_POR,2017-02-01,0,0,4
nba,nba_POR,2017-03-01,0,0,4
nba,nba_POR,2017-04-01,0,0,6
nba,nba_POR,2017-10-01,0,0,2
nba,nba_POR,2017-11-01,0,0,8
nba,nba_POR,2017-12-01,0,0,4
nba,nba_POR,2018-01-01,0,0,2
nba,nba_POR,2018-02-01,0,0,10
nba,nba_POR,2018-04-01,0,0,4
nba,nba_POR,2018-10-01,0,0,4
nba,nba_POR,2018-11-01,0,0,2
nba,nba_POR,2018-12-01,0,0,8
nba,nba_POR,2019-01-01,0,0,8
nba,nba_POR,2019-02-01,0,0,2
nba,nba_POR,2019-03-01,0,0,4
nba,nba_POR,2019-04-01,0,0,2
nba,nba_POR,2019-10-01,0,0,4
nba,nba_POR,2019-11-01,0,0,6
nba,nba_POR,2019-12-01,0,0,4
nba,nba_POR,2020-01-01,0,0,4
nba,nba_POR,2020-02-01,0,0,6
nba,nba_POR,2020-03-01,0,0,4
nba,nba_POR,2020-12-01,0,0,2
nba,nba_POR,2021-01-01,0,0,8
nba,nba_POR,2021-02-01,0,0,4
nba,nba_POR,2021-03-01,0,0,4
nba,nba_POR,2021-04-01,0,0,4
nba,nba_POR,2021-05-01,0,0,4
nba,nba_POR,2021-10-01,0,0,2
nba,nba_POR,2021-11-01,0,0,6
nba,nba_POR,2021-12-01,0,0,4
nba,nba_POR,2022-01-01,0,0,6
nba,nba_POR,2022-03-01,0,0,6
nba,nba_POR,2022-04-01,0,0,6
nba,nba_POR,2022-10-01,0,0,2
nba,nba_POR,2022-11-01,0,0,4
nba,nba_POR,2022-12-01,0,0,4
nba,nba_POR,2023-01-01,0,0,8
nba,nba_POR,2023-02-01,0,0,6
nba,nba_POR,2023-03-01,0,0,6
nba,nba_POR,2023-04-01,0,0,2
nba,nba_POR,2023-10-01,0,0,2
nba,nba_POR,2023-11-01,0,0,6
nba,nba_POR,2023-12-01,0,0,12
nba,nba_POR,2024-01-01,0,0,2
nba,nba_POR,2024-03-01,0,0,2
nba,nba_POR,2024-04-01,0,0,4
nba,nba_SAC,2010-11-01,0,0,4
nba,nba_SAC,2010-12-01,0,0,2
nba,nba_SAC,2011-01-01,0,0,4
nba,nba_SAC,2011-02-01,0,0,4
nba,nba_SAC,2011-03-01,0,0,4
nba,nba_SAC,2011-04-01,0,0,4
nba,nba_SAC,2012-01-01,0,0,6
nba,nba_SAC,2012-02-01,0,0,4
nba,nba_SAC,2012-03-01,0,0,6
nba,nba_SAC,2012-04-01,0,0,2
nba,nba_SAC,2012-11-01,0,0,6
nba,nba_SAC,2012-12-01,0,0,2
nba,nba_SAC,2013-01-01,0,0,6
nba,nba_SAC,2013-02-01,0,0,6
nba,nba_SAC,2013-03-01,0,0,2
nba,nba_SAC,2013-04-01,0,0,2
nba,nba_SAC,2013-12-01,0,0,6
nba,nba_SAC,2014-01-01,0,0,2
nba,nba_SAC,2014-02-01,0,0,6
nba,nba_SAC,2014-03-01,0,0,6
nba,nba_SAC,2014-11-01,0,0,4
nba,nba_SAC,2014-12-01,0,0,4
nba,nba_SAC,2015-01-01,0,0,2
nba,nba_SAC,2015-02-01,0,0,4
nba,nba_SAC,2015-03-01,0,0,6
nba,nba_SAC,2015-04-01,0,0,4
nba,nba_SAC,2015-11-01,0,0,4
nba,nba_SAC,2015-12-01,0,0,6
nba,nba_SAC,2016-01-01,0,0,2
nba,nba_SAC,2016-02-01,0,0,2
nba,nba_SAC,2016-03-01,0,0,6
nba,nba_SAC,2016-10-01,0,0,2
nba,nba_SAC,2016-11-01,0,0,8
nba,nba_SAC,2016-12-01,0,0,4
nba,nba_SAC,2017-03-01,0,0,10
nba,nba_SAC,2017-10-01,0,0,2
nba,nba_SAC,2017-11-01,0,0,2
nba,nba_SAC,2017-12-01,0,0,6
nba,nba_SAC,2018-01-01,0,0,6
nba,nba_SAC,2018-03-01,0,0,4
nba,nba_SAC,2018-04-01,0,0,2
nba,nba_SAC,2018-10-01,0,0,4
nba,nba_SAC,2018-11-01,0,0,8
nba,nba_SAC,2019-01-01,0,0,2
nba,nba_SAC,2019-02-01,0,0,2
nba,nba_SAC,2019-03-01,0,0,4
nba,nba_SAC,2019-04-01,0,0,2
nba,nba_SAC,2019-10-01,0,0,2
nba,nba_SAC,2019-11-01,0,0,6
nba,nba_SAC,2019-12-01,0,0,2
nba,nba_SAC,2020-01-01,0,0,2
nba,nba_SAC,2020-02-01,0,0,2
nba,nba_SAC,2020-03-01,0,0,4
nba,nba_SAC,2020-07-01,0,0,2
nba,nba_SAC,2021-01-01,0,0,4
nba,nba_SAC,2021-03-01,0,0,6
nba,nba_SAC,2021-04-01,0,0,6
nba,nba_SAC,2021-05-01,0,0,4
nba,nba_SAC,2021-10-01,0,0,2
nba,nba_SAC,2021-11-01,0,0,8
nba,nba_SAC,2021-12-01,0,0,6
nba,nba_SAC,2022-02-01,0,0,2
nba,nba_SAC,2022-03-01,0,0,4
nba,nba_SAC,2022-11-01,0,0,2
nba,nba_SAC,2022-12-01,0,0,6
nba,nba_SAC,2023-01-01,0,0,6
nba,nba_SAC,2023-02-01,0,0,2
nba,nba_SAC,2023-03-01,0,0,6
nba,nba_SAC,2023-04-01,0,0,2
nba,nba_SAC,2023-10-01,0,0,2
nba,nba_SAC,2023-11-01,0,0,2
nba,nba_SAC,2023-12-01,0,0,4
nba,nba_SAC,2024-01-01,0,0,2
nba,nba_SAC,2024-02-01,0,0,2
nba,nba_SAC,2024-03-01,0,0,8
nba,nba_SAS,2010-11-01,0,0,2
nba,nba_SAS,2010-12-01,0,0,2
nba,nba_SAS,2011-01-01,0,0,4
nba,nba_SAS,2011-02-01,0,0,4
nba,nba_SAS,2011-04-01,0,0,2
nba,nba_SAS,2011-12-01,0,0,2
nba,nba_SAS,2012-02-01,0,0,4
nba,nba_SAS,2012-03-01,0,0,2
nba,nba_SAS,2012-04-01,0,0,4
nba,nba_SAS,2012-11-01,0,0,6
nba,nba_SAS,2012-12-01,0,0,4
nba,nba_SAS,2013-02-01,0,0,2
nba,nba_SAS,2013-03-01,0,0,2
nba,nba_SAS,2013-11-01,0,0,4
nba,nba_SAS,2013-12-01,0,0,6
nba,nba_SAS,2014-01-01,0,0,2
nba,nba_SAS,2014-02-01,0,0,2
nba,nba_SAS,2014-03-01,0,0,2
nba,nba_SAS,2014-12-01,0,0,2
nba,nba_SAS,2015-01-01,0,0,6
nba,nba_SAS,2015-02-01,0,0,4
nba,nba_SAS,2015-03-01,0,0,2
nba,nba_SAS,2015-11-01,0,0,2
nba,nba_SAS,2015-12-01,0,0,6
nba,nba_SAS,2016-01-01,0,0,2
nba,nba_SAS,2016-02-01,0,0,2
nba,nba_SAS,2016-04-01,0,0,4
nba,nba_SAS,2016-11-01,0,0,6
nba,nba_SAS,2016-12-01,0,0,2
nba,nba_SAS,2017-01-01,0,0,4
nba,nba_SAS,2017-04-01,0,0,4
nba,nba_SAS,2017-10-01,0,0,2
nba,nba_SAS,2017-12-01,0,0,2
nba,nba_SAS,2018-01-01,0,0,2
nba,nba_SAS,2018-02-01,0,0,4
nba,nba_SAS,2018-03-01,0,0,6
nba,nba_SAS,2018-12-01,0,0,4
nba,nba_SAS,2019-01-01,0,0,4
nba,nba_SAS,2019-02-01,0,0,4
nba,nba_SAS,2019-04-01,0,0,2
nba,nba_SAS,2019-10-01,0,0,2
nba,nba_SAS,2019-11-01,0,0,2
nba,nba_SAS,2020-01-01,0,0,6
nba,nba_SAS,2020-02-01,0,0,2
nba,nba_SAS,2020-08-01,0,0,4
nba,nba_SAS,2020-12-01,0,0,2
nba,nba_SAS,2021-01-01,0,0,4
nba,nba_SAS,2021-04-01,0,0,4
nba,nba_SAS,2021-05-01,0,0,4
nba,nba_SAS,2021-11-01,0,0,2
nba,nba_SAS,2021-12-01,0,0,4
nba,nba_SAS,2022-01-01,0,0,2
nba,nba_SAS,2022-02-01,0,0,2
nba,nba_SAS,2022-03-01,0,0,4
nba,nba_SAS,2022-11-01,0,0,2
nba,nba_SAS,2022-12-01,0,0,2
nba,nba_SAS,2023-01-01,0,0,2
nba,nba_SAS,2023-02-01,0,0,6
nba,nba_SAS,2023-03-01,0,0,4
nba,nba_SAS,2023-11-01,0,0,2
nba,nba_SAS,2023-12-01,0,0,2
nba,nba_SAS,2024-01-01,0,0,4
nba,nba_SAS,2024-02-01,0,0,4
nba,nba_SAS,2024-03-01,0,0,2
nba,nba_TOR,2010-11-01,0,0,4
nba,nba_TOR,2010-12-01,0,0,2
nba,nba_TOR,2011-01-01,0,0,2
nba,nba_TOR,2011-03-01,0,0,4
nba,nba_TOR,2012-01-01,0,0,4
nba,nba_TOR,2012-02-01,0,0,4
nba,nba_TOR,2012-04-01,0,0,2
nba,nba_TOR,2012-11-01,0,0,2
nba,nba_TOR,2012-12-01,0,0,2
nba,nba_TOR,2013-02-01,0,0,4
nba,nba_TOR,2013-03-01,0,0,2
nba,nba_TOR,2013-04-01,0,0,2
nba,nba_TOR,2013-11-01,0,0,4
nba,nba_TOR,2014-01-01,0,0,2
nba,nba_TOR,2014-02-01,0,0,6
nba,nba_TOR,2014-11-01,0,0,4
nba,nba_TOR,2014-12-01,0,0,2
nba,nba_TOR,2015-01-01,0,0,2
nba,nba_TOR,2015-02-01,0,0,2
nba,nba_TOR,2015-11-01,0,0,4
nba,nba_TOR,2015-12-01,0,0,2
nba,nba_TOR,2016-01-01,0,0,4
nba,nba_TOR,2016-03-01,0,0,2
nba,nba_TOR,2016-11-01,0,0,2
nba,nba_TOR,2016-12-01,0,0,2
nba,nba_TOR,2017-01-01,0,0,2
nba,nba_TOR,2017-03-01,0,0,4
nba,nba_TOR,2017-11-01,0,0,6
nba,nba_TOR,2018-01-01,0,0,2
nba,nba_TOR,2018-02-01,0,0,2
nba,nba_TOR,2018-03-01,0,0,2
nba,nba_TOR,2018-10-01,0,0,2
nba,nba_TOR,2018-11-01,0,0,4
nba,nba_TOR,2019-01-01,0,0,4
nba,nba_TOR,2019-02-01,0,0,2
nba,nba_TOR,2019-12-01,0,0,4
nba,nba_TOR,2020-01-01,0,0,2
nba,nba_TOR,2020-03-01,0,0,2
nba,nba_TOR,2021-02-01,0,0,2
nba,nba_TOR,2021-03-01,0,0,2
nba,nba_TOR,2021-04-01,0,0,2
nba,nba_TOR,2021-05-01,0,0,4
nba,nba_TOR,2021-10-01,0,0,2
nba,nba_TOR,2021-11-01,0,0,4
nba,nba_TOR,2021-12-01,0,0,2
nba,nba_TOR,2022-01-01,0,0,4
nba,nba_TOR,2023-02-01,0,0,4
nba,nba_TOR,2023-03-01,0,0,6
nba,nba_TOR,2023-11-01,0,0,2
nba,nba_TOR,2023-12-01,0,0,4
nba,nba_TOR,2024-01-01,0,0,2
nba,nba_TOR,2024-03-01,0,0,2
nba,nba_TOR,2024-04-01,0,0,2
nba,nba_UTA,2011-01-01,0,0,2
nba,nba_UTA,2011-03-01,0,0,2
nba,nba_UTA,2012-02-01,0,0,2
nba,nba_UTA,2012-11-01,0,0,2
nba,nba_UTA,2013-01-01,0,0,2
nba,nba_UTA,2014-01-01,0,0,2
nba,nba_UTA,2014-03-01,0,0,2
nba,nba_UTA,2014-12-01,0,0,2
nba,nba_UTA,2015-03-01,0,0,2
nba,nba_UTA,2016-02-01,0,0,2
nba,nba_UTA,2016-03-01,0,0,2
nba,nba_UTA,2017-02-01,0,0,2
nba,nba_UTA,2017-03-01,0,0,2
nba,nba_UTA,2017-12-01,0,0,2
nba,nba_UTA,2018-01-01,0,0,2
nba,nba_UTA,2019-03-01,0,0,4
nba,nba_UTA,2020-01-01,0,0,2
nba,nba_UTA,2020-02-01,0,0,2
nba,nba_UTA,2021-03-01,0,0,2
nba,nba_UTA,2021-04-01,0,0,2
nba,nba_UTA,2021-12-01,0,0,4
nba,nba_UTA,2022-11-01,0,0,2
nba,nba_UTA,2022-12-01,0,0,2
nba,nba_UTA,2024-01-01,0,0,2
nba,nba_UTA,2024-03-01,0,0,2
nba,nba_bos,2025-08-01,2,2,2
nba,nba_lal,2025-08-01,-1,-1,1
nba,nba_nyk,2025-08-01,-1,-1,1
nhl,nhl_anaheim-ducks,2018-03-01,4,4,14
nhl,nhl_anaheim-ducks,2018-04-01,0,-8,8
nhl,nhl_anaheim-ducks,2018-10-01,-3,-3,13
nhl,nhl_anaheim-ducks,2018-11-01,1,1,15
nhl,nhl_anaheim-ducks,2018-12-01,-1,-1,13
nhl,nhl_anaheim-ducks,2019-01-01,-6,-6,10
nhl,nhl_anaheim-ducks,2019-02-01,-7,-7,13
nhl,nhl_anaheim-ducks,2019-03-01,2,2,16
nhl,nhl_anaheim-ducks,2019-04-01,2,2,2
nhl,nhl_anaheim-ducks,2019-10-01,2,2,14
nhl,nhl_anaheim-ducks,2019-11-01,-7,-7,13
nhl,nhl_anaheim-ducks,2019-12-01,-3,-3,13
nhl,nhl_anaheim-ducks,2020-01-01,-3,-3,11
nhl,nhl_anaheim-ducks,2020-02-01,-1,-1,13
nhl,nhl_anaheim-ducks,2020-03-01,-1,-1,7
nhl,nhl_anaheim-ducks,2021-01-01,-4,-4,10
nhl,nhl_anaheim-ducks,2021-02-01,-5,-5,11
nhl,nhl_anaheim-ducks,2021-03-01,-6,-6,16
nhl,nhl_anaheim-ducks,2021-04-01,-6,-6,14
nhl,nhl_anaheim-ducks,2021-05-01,-1,-1,5
nhl,nhl_anaheim-ducks,2021-10-01,-4,-4,10
nhl,nhl_anaheim-ducks,2021-11-01,5,5,13
nhl,nhl_anaheim-ducks,2021-12-01,-1,-1,11
nhl,nhl_anaheim-ducks,2022-01-01,-2,-2,14
nhl,nhl_anaheim-ducks,2022-02-01,-3,-3,7
nhl,nhl_anaheim-ducks,2022-03-01,-10,-10,14
nhl,nhl_anaheim-ducks,2022-04-01,-5,-5,13
nhl,nhl_anaheim-ducks,2022-10-01,-5,-5,9
nhl,nhl_anaheim-ducks,2022-11-01,-6,-6,14
nhl,nhl_anaheim-ducks,2022-12-01,-6,-6,14
nhl,nhl_anaheim-ducks,2023-01-01,-1,-1,13
nhl,nhl_anaheim-ducks,2023-02-01,-3,-3,11
nhl,nhl_anaheim-ducks,2023-03-01,-8,-8,14
nhl,nhl_anaheim-ducks,2023-04-01,-7,-7,7
nhl,nhl_anaheim-ducks,2023-10-01,1,1,9
