date,City,index_sum,games,index_sum_7d,games_7d
2023-06-21,Anaheim,-1,1,0.0,6.0
2023-06-22,Anaheim,0,0,-1.0,5.0
2023-06-23,Anaheim,-1,1,-3.0,5.0
2023-06-24,Anaheim,1,1,-1.0,5.0
2023-06-25,Anaheim,-1,1,-3.0,5.0
2023-06-26,Anaheim,1,1,-2.0,6.0
2023-06-27,Anaheim,1,1,0.0,6.0
2023-06-28,Anaheim,-1,1,0.0,6.0
2023-06-29,Anaheim,-1,1,-1.0,7.0
2023-06-30,Anaheim,-1,1,-1.0,7.0
2023-07-01,Anaheim,-1,1,-3.0,7.0
2023-07-02,Anaheim,1,1,-1.0,7.0
2023-07-03,Anaheim,-1,1,-3.0,7.0
2023-07-04,Anaheim,-1,1,-5.0,7.0
2023-07-05,Anaheim,-1,1,-5.0,7.0
2023-07-06,Anaheim,0,0,-4.0,6.0
2023-07-07,Anaheim,-1,1,-4.0,6.0
2023-07-08,Anaheim,-1,1,-4.0,6.0
2023-07-09,Anaheim,0,0,-5.0,5.0
2023-07-10,Anaheim,0,0,-4.0,4.0
2023-07-11,Anaheim,0,0,-3.0,3.0
2023-07-12,Anaheim,0,0,-2.0,2.0
2023-07-13,Anaheim,0,0,-2.0,2.0
2023-07-14,Anaheim,-1,1,-2.0,2.0
2023-07-15,Anaheim,1,1,0.0,2.0
2023-07-16,Anaheim,-1,1,-1.0,3.0
2023-07-17,Anaheim,1,1,0.0,4.0
2023-07-18,Anaheim,1,1,1.0,5.0
2023-07-19,Anaheim,1,1,2.0,6.0
2023-07-20,Anaheim,0,0,2.0,6.0
2023-07-21,Anaheim,1,1,4.0,6.0
2023-07-22,Anaheim,-1,1,2.0,6.0
2023-07-23,Anaheim,1,1,4.0,6.0
2023-07-24,Anaheim,0,0,3.0,5.0
2023-07-25,Anaheim,1,1,3.0,5.0
2023-07-26,Anaheim,0,0,2.0,4.0
2023-07-27,Anaheim,2,2,4.0,6.0
2023-07-28,Anaheim,-1,1,2.0,6.0
2023-07-29,Anaheim,-1,1,2.0,6.0
2023-07-30,Anaheim,1,1,2.0,6.0
2023-07-31,Anaheim,1,1,3.0,7.0
2023-08-01,Anaheim,-1,1,1.0,7.0
2023-08-02,Anaheim,-1,1,0.0,8.0
2023-08-03,Anaheim,-1,1,-3.0,7.0
2023-08-04,Anaheim,-1,1,-3.0,7.0
2023-08-05,Anaheim,-1,1,-3.0,7.0
2023-08-06,Anaheim,-1,1,-5.0,7.0
2023-08-07,Anaheim,-1,1,-7.0,7.0
2023-08-08,Anaheim,1,1,-5.0,7.0
2023-08-09,Anaheim,1,1,-3.0,7.0
2023-08-10,Anaheim,0,0,-2.0,6.0
2023-08-11,Anaheim,-1,1,-2.0,6.0
2023-08-12,Anaheim,-1,1,-2.0,6.0
2023-08-13,Anaheim,1,1,0.0,6.0
2023-08-14,Anaheim,-1,1,0.0,6.0
2023-08-15,Anaheim,-1,1,-2.0,6.0
2023-08-16,Anaheim,1,1,-2.0,6.0
2023-08-17,Anaheim,0,0,-2.0,6.0
2023-08-18,Anaheim,-1,1,-2.0,6.0
2023-08-19,Anaheim,0,2,-1.0,7.0
2023-08-20,Anaheim,0,0,-2.0,6.0
2023-08-21,Anaheim,0,0,-1.0,5.0
2023-08-22,Anaheim,-1,1,-1.0,5.0
2023-08-23,Anaheim,-2,2,-4.0,6.0
2023-08-24,Anaheim,0,0,-4.0,6.0
2023-08-25,Anaheim,1,1,-2.0,6.0
2023-08-26,Anaheim,1,1,-1.0,5.0
2023-08-27,Anaheim,-1,1,-2.0,6.0
2023-08-28,Anaheim,-1,1,-3.0,7.0
2023-08-29,Anaheim,-1,1,-3.0,7.0
2023-08-30,Anaheim,1,1,0.0,6.0
2023-08-31,Anaheim,0,0,0.0,6.0
2023-09-01,Anaheim,-1,1,-2.0,6.0
2023-09-02,Anaheim,-1,1,-4.0,6.0
2023-09-03,Anaheim,-1,1,-4.0,6.0
2023-09-04,Anaheim,-1,1,-4.0,6.0
2023-09-05,Anaheim,-1,1,-4.0,6.0
2023-09-06,Anaheim,-1,1,-6.0,6.0
2023-09-07,Anaheim,1,1,-5.0,7.0
2023-09-08,Anaheim,-1,1,-5.0,7.0
2023-09-09,Anaheim,1,1,-3.0,7.0
2023-09-10,Anaheim,1,1,-1.0,7.0
2023-09-11,Anaheim,1,1,1.0,7.0
2023-09-12,Anaheim,-1,1,1.0,7.0
2023-09-13,Anaheim,-1,1,1.0,7.0
2023-09-14,Anaheim,0,0,0.0,6.0
2023-09-15,Anaheim,-1,1,0.0,6.0
2023-09-16,Anaheim,-1,1,-2.0,6.0
2023-09-17,Anaheim,-1,1,-4.0,6.0
2023-09-18,Anaheim,0,0,-5.0,5.0
2023-09-19,Anaheim,-1,1,-5.0,5.0
2023-09-20,Anaheim,1,1,-3.0,5.0
2023-09-21,Anaheim,-1,1,-4.0,6.0
2023-09-22,Anaheim,-1,1,-4.0,6.0
2023-09-23,Anaheim,1,1,-2.0,6.0
2023-09-24,Anaheim,-1,1,-2.0,6.0
2023-09-25,Anaheim,-1,1,-3.0,7.0
2023-09-26,Anaheim,1,1,-1.0,7.0
2023-09-27,Anaheim,-1,1,-3.0,7.0
2023-09-28,Anaheim,0,0,-2.0,6.0
2023-09-29,Anaheim,1,1,0.0,6.0
2023-09-30,Anaheim,-1,1,-2.0,6.0
2023-10-01,Anaheim,1,1,0.0,6.0
2023-10-02,Anaheim,0,0,1.0,5.0
2023-10-03,Anaheim,0,0,0.0,4.0
2023-10-04,Anaheim,0,0,1.0,3.0
2023-10-05,Anaheim,0,0,1.0,3.0
2023-10-06,Anaheim,0,0,0.0,2.0
2023-10-07,Anaheim,0,0,1.0,1.0
2023-10-08,Anaheim,0,0,0.0,0.0
2023-10-09,Anaheim,0,0,0.0,0.0
2023-10-10,Anaheim,0,0,0.0,0.0
2023-10-11,Anaheim,0,0,0.0,0.0
2023-10-12,Anaheim,0,0,0.0,0.0
2023-10-13,Anaheim,0,0,0.0,0.0
2023-10-14,Anaheim,-1,1,-1.0,1.0
2023-10-15,Anaheim,1,1,0.0,2.0
2023-10-16,Anaheim,0,0,0.0,2.0
2023-10-17,Anaheim,0,0,0.0,2.0
2023-10-18,Anaheim,0,0,0.0,2.0
2023-10-19,Anaheim,-1,1,-1.0,3.0
2023-10-20,Anaheim,0,0,-1.0,3.0
2023-10-21,Anaheim,-1,1,-1.0,3.0
2023-10-22,Anaheim,-1,1,-3.0,3.0
2023-10-23,Anaheim,0,0,-3.0,3.0
2023-10-24,Anaheim,1,1,-2.0,4.0
2023-10-25,Anaheim,0,0,-2.0,4.0
2023-10-26,Anaheim,1,1,0.0,4.0
2023-10-27,Anaheim,0,0,0.0,4.0
2023-10-28,Anaheim,1,1,2.0,4.0
2023-10-29,Anaheim,0,0,3.0,3.0
2023-10-30,Anaheim,1,1,4.0,4.0
2023-10-31,Anaheim,0,0,3.0,3.0
2023-11-01,Anaheim,1,1,4.0,4.0
2023-11-02,Anaheim,0,0,3.0,3.0
2023-11-03,Anaheim,0,0,3.0,3.0
2023-11-04,Anaheim,0,0,2.0,2.0
2023-11-05,Anaheim,1,1,3.0,3.0
2023-11-06,Anaheim,0,0,2.0,2.0
2023-11-07,Anaheim,-1,1,1.0,3.0
2023-11-08,Anaheim,0,0,0.0,2.0
2023-11-09,Anaheim,0,0,0.0,2.0
2023-11-10,Anaheim,-1,1,-1.0,3.0
2023-11-11,Anaheim,0,0,-1.0,3.0
2023-11-12,Anaheim,1,1,-1.0,3.0
2023-11-13,Anaheim,0,0,-1.0,3.0
2023-11-14,Anaheim,1,1,1.0,3.0
2023-11-15,Anaheim,-1,1,0.0,4.0
2023-11-16,Anaheim,0,0,0.0,4.0
2023-11-17,Anaheim,-1,1,0.0,4.0
2023-11-18,Anaheim,0,0,0.0,4.0
2023-11-19,Anaheim,-1,1,-2.0,4.0
2023-11-20,Anaheim,0,0,-2.0,4.0
2023-11-21,Anaheim,0,0,-3.0,3.0
2023-11-22,Anaheim,-1,1,-3.0,3.0
2023-11-23,Anaheim,0,0,-3.0,3.0
2023-11-24,Anaheim,-1,1,-3.0,3.0
2023-11-25,Anaheim,0,0,-3.0,3.0
2023-11-26,Anaheim,-1,1,-3.0,3.0
2023-11-27,Anaheim,0,0,-3.0,3.0
2023-11-28,Anaheim,-1,1,-4.0,4.0
2023-11-29,Anaheim,0,0,-3.0,3.0
2023-11-30,Anaheim,-1,1,-4.0,4.0
2023-12-01,Anaheim,0,0,-3.0,3.0
2023-12-02,Anaheim,1,1,-2.0,4.0
2023-12-03,Anaheim,0,0,-1.0,3.0
2023-12-04,Anaheim,0,0,-1.0,3.0
2023-12-05,Anaheim,-1,1,-1.0,3.0
2023-12-06,Anaheim,0,0,-1.0,3.0
2023-12-07,Anaheim,-1,1,-1.0,3.0
2023-12-08,Anaheim,0,0,-1.0,3.0
2023-12-09,Anaheim,0,0,-2.0,2.0
2023-12-10,Anaheim,-1,1,-3.0,3.0
2023-12-11,Anaheim,0,0,-3.0,3.0
2023-12-12,Anaheim,0,0,-2.0,2.0
2023-12-13,Anaheim,-1,1,-3.0,3.0
2023-12-14,Anaheim,0,0,-2.0,2.0
2023-12-15,Anaheim,-1,1,-3.0,3.0
2023-12-16,Anaheim,0,0,-3.0,3.0
2023-12-17,Anaheim,1,1,-1.0,3.0
2023-12-18,Anaheim,1,1,0.0,4.0
2023-12-19,Anaheim,0,0,0.0,4.0
2023-12-20,Anaheim,0,0,1.0,3.0
2023-12-21,Anaheim,-1,1,0.0,4.0
2023-12-22,Anaheim,0,0,1.0,3.0
2023-12-23,Anaheim,-1,1,0.0,4.0
2023-12-24,Anaheim,0,0,-1.0,3.0
2023-12-25,Anaheim,0,0,-2.0,2.0
2023-12-26,Anaheim,0,0,-2.0,2.0
2023-12-27,Anaheim,1,1,-1.0,3.0
2023-12-28,Anaheim,0,0,0.0,2.0
2023-12-29,Anaheim,-1,1,-1.0,3.0
2023-12-30,Anaheim,0,0,0.0,2.0
2023-12-31,Anaheim,-1,1,-1.0,3.0
2024-01-01,Anaheim,0,0,-1.0,3.0
2024-01-02,Anaheim,0,0,-1.0,3.0
2024-01-03,Anaheim,-1,1,-3.0,3.0
2024-01-04,Anaheim,0,0,-3.0,3.0
2024-01-05,Anaheim,-1,1,-3.0,3.0
2024-01-06,Anaheim,0,0,-3.0,3.0
2024-01-07,Anaheim,-1,1,-3.0,3.0
2024-01-08,Anaheim,0,0,-3.0,3.0
2024-01-09,Anaheim,1,1,-2.0,4.0
2024-01-10,Anaheim,0,0,-1.0,3.0
2024-01-11,Anaheim,-1,1,-2.0,4.0
2024-01-12,Anaheim,0,0,-1.0,3.0
2024-01-13,Anaheim,-1,1,-2.0,4.0
2024-01-14,Anaheim,0,0,-1.0,3.0
2024-01-15,Anaheim,1,1,0.0,4.0
2024-01-16,Anaheim,-1,1,-2.0,4.0
2024-01-17,Anaheim,0,0,-2.0,4.0
2024-01-18,Anaheim,0,0,-1.0,3.0
2024-01-19,Anaheim,0,0,-1.0,3.0
2024-01-20,Anaheim,-1,1,-1.0,3.0
2024-01-21,Anaheim,-1,1,-2.0,4.0
2024-01-22,Anaheim,0,0,-3.0,3.0
2024-01-23,Anaheim,1,1,-1.0,3.0
2024-01-24,Anaheim,0,0,-1.0,3.0
2024-01-25,Anaheim,-1,1,-2.0,4.0
2024-01-26,Anaheim,0,0,-2.0,4.0
2024-01-27,Anaheim,1,1,0.0,4.0
2024-01-28,Anaheim,0,0,1.0,3.0
2024-01-29,Anaheim,0,0,1.0,3.0
2024-01-30,Anaheim,0,0,0.0,2.0
2024-01-31,Anaheim,1,1,1.0,3.0
2024-02-01,Anaheim,0,0,2.0,2.0
2024-02-02,Anaheim,0,0,2.0,2.0
2024-02-03,Anaheim,0,0,1.0,1.0
2024-02-04,Anaheim,0,0,1.0,1.0
2024-02-05,Anaheim,0,0,1.0,1.0
2024-02-06,Anaheim,0,0,1.0,1.0
2024-02-07,Anaheim,0,0,0.0,0.0
2024-02-08,Anaheim,0,0,0.0,0.0
2024-02-09,Anaheim,-1,1,-1.0,1.0
2024-02-10,Anaheim,0,0,-1.0,1.0
2024-02-11,Anaheim,0,0,-1.0,1.0
2024-02-12,Anaheim,0,0,-1.0,1.0
2024-02-13,Anaheim,-1,1,-2.0,2.0
2024-02-14,Anaheim,0,0,-2.0,2.0
2024-02-15,Anaheim,1,1,-1.0,3.0
2024-02-16,Anaheim,0,0,0.0,2.0
2024-02-17,Anaheim,-1,1,-1.0,3.0
2024-02-18,Anaheim,0,0,-1.0,3.0
2024-02-19,Anaheim,1,1,0.0,4.0
2024-02-20,Anaheim,0,0,1.0,3.0
2024-02-21,Anaheim,-1,1,0.0,4.0
2024-02-22,Anaheim,0,0,-1.0,3.0
2024-02-23,Anaheim,0,0,-1.0,3.0
2024-02-24,Anaheim,-1,1,-1.0,3.0
2024-02-25,Anaheim,-1,1,-2.0,4.0
2024-02-26,Anaheim,0,0,-3.0,3.0
2024-02-27,Anaheim,0,0,-3.0,3.0
2024-02-28,Anaheim,0,0,-2.0,2.0
2024-02-29,Anaheim,1,1,-1.0,3.0
2024-03-01,Anaheim,1,1,0.0,4.0
2024-03-02,Anaheim,0,0,1.0,3.0
2024-03-03,Anaheim,-1,1,1.0,3.0
2024-03-04,Anaheim,0,0,1.0,3.0
2024-03-05,Anaheim,0,0,1.0,3.0
2024-03-06,Anaheim,1,1,2.0,4.0
2024-03-07,Anaheim,0,0,1.0,3.0
2024-03-08,Anaheim,-1,1,-1.0,3.0
2024-03-09,Anaheim,0,0,-1.0,3.0
2024-03-10,Anaheim,-1,1,-1.0,3.0
2024-03-11,Anaheim,0,0,-1.0,3.0
2024-03-12,Anaheim,-1,1,-2.0,4.0
2024-03-13,Anaheim,0,0,-3.0,3.0
2024-03-14,Anaheim,-1,1,-4.0,4.0
2024-03-15,Anaheim,-1,1,-4.0,4.0
2024-03-16,Anaheim,0,0,-4.0,4.0
2024-03-17,Anaheim,-1,1,-4.0,4.0
2024-03-18,Anaheim,0,0,-4.0,4.0
2024-03-19,Anaheim,-1,1,-4.0,4.0
2024-03-20,Anaheim,0,0,-4.0,4.0
2024-03-21,Anaheim,1,1,-2.0,4.0
2024-03-22,Anaheim,0,0,-1.0,3.0
2024-03-23,Anaheim,0,0,-1.0,3.0
2024-03-24,Anaheim,-1,1,-1.0,3.0
2024-03-25,Anaheim,0,0,-1.0,3.0
2024-03-26,Anaheim,-1,1,-1.0,3.0
2024-03-27,Anaheim,0,0,-1.0,3.0
2024-03-28,Anaheim,-2,2,-4.0,4.0
2024-03-29,Anaheim,0,0,-4.0,4.0
2024-03-30,Anaheim,-2,2,-6.0,6.0
2024-03-31,Anaheim,0,2,-5.0,7.0
2024-04-01,Anaheim,1,1,-4.0,8.0
2024-04-02,Anaheim,2,2,-1.0,9.0
2024-04-03,Anaheim,1,1,0.0,10.0
2024-04-04,Anaheim,0,0,2.0,8.0
2024-04-05,Anaheim,-2,2,0.0,10.0
2024-04-06,Anaheim,1,1,3.0,9.0
2024-04-07,Anaheim,-2,2,1.0,9.0
2024-04-08,Anaheim,1,1,1.0,9.0
2024-04-09,Anaheim,0,2,-1.0,9.0
2024-04-10,Anaheim,-1,1,-3.0,9.0
2024-04-11,Anaheim,0,0,-3.0,9.0
2024-04-12,Anaheim,0,2,-1.0,9.0
2024-04-13,Anaheim,-2,2,-4.0,10.0
2024-04-14,Anaheim,-1,1,-3.0,9.0
2024-04-15,Anaheim,1,1,-3.0,9.0
2024-04-16,Anaheim,-1,1,-4.0,8.0
2024-04-17,Anaheim,1,1,-2.0,8.0
2024-04-18,Anaheim,0,2,-2.0,10.0
2024-04-19,Anaheim,-1,1,-3.0,9.0
2024-04-20,Anaheim,-1,1,-2.0,8.0
2024-04-21,Anaheim,-1,1,-2.0,8.0
2024-04-22,Anaheim,-1,1,-4.0,8.0
2024-04-23,Anaheim,1,1,-2.0,8.0
2024-04-24,Anaheim,-1,1,-4.0,8.0
2024-04-25,Anaheim,0,0,-4.0,6.0
2024-04-26,Anaheim,-1,1,-4.0,6.0
2024-04-27,Anaheim,-1,1,-4.0,6.0
2024-04-28,Anaheim,-1,1,-4.0,6.0
2024-04-29,Anaheim,1,1,-2.0,6.0
2024-04-30,Anaheim,-1,1,-4.0,6.0
2024-05-01,Anaheim,-1,1,-4.0,6.0
2024-05-02,Anaheim,0,0,-4.0,6.0
2024-05-03,Anaheim,1,1,-2.0,6.0
2024-05-04,Anaheim,-1,1,-2.0,6.0
2024-05-05,Anaheim,-1,1,-2.0,6.0
2024-05-06,Anaheim,-1,1,-4.0,6.0
2024-05-07,Anaheim,1,1,-2.0,6.0
2024-05-08,Anaheim,1,1,0.0,6.0
2024-05-09,Anaheim,-1,1,-1.0,7.0
2024-05-10,Anaheim,-1,1,-3.0,7.0
2024-05-11,Anaheim,1,1,-1.0,7.0
2024-05-12,Anaheim,-1,1,-1.0,7.0
2024-05-13,Anaheim,-1,1,-1.0,7.0
2024-05-14,Anaheim,-1,1,-3.0,7.0
2024-05-15,Anaheim,1,1,-3.0,7.0
2024-05-16,Anaheim,0,0,-2.0,6.0
2024-05-17,Anaheim,1,1,0.0,6.0
2024-05-18,Anaheim,-1,1,-2.0,6.0
2024-05-19,Anaheim,1,1,0.0,6.0
2024-05-20,Anaheim,1,1,2.0,6.0
2024-05-21,Anaheim,-1,1,2.0,6.0
2024-05-22,Anaheim,1,1,2.0,6.0
2024-05-23,Anaheim,0,0,2.0,6.0
2024-05-24,Anaheim,-1,1,0.0,6.0
2024-05-25,Anaheim,-1,1,0.0,6.0
2024-05-26,Anaheim,-1,1,-2.0,6.0
2024-05-27,Anaheim,0,0,-3.0,5.0
2024-05-28,Anaheim,1,1,-1.0,5.0
2024-05-29,Anaheim,-1,1,-3.0,5.0
2024-05-30,Anaheim,-1,1,-4.0,6.0
2024-05-31,Anaheim,-1,1,-4.0,6.0
2024-06-01,Anaheim,-1,1,-4.0,6.0
2024-06-02,Anaheim,-1,1,-4.0,6.0
2024-06-03,Anaheim,1,1,-3.0,7.0
2024-06-04,Anaheim,1,1,-3.0,7.0
2024-06-05,Anaheim,1,1,-1.0,7.0
2024-06-06,Anaheim,0,0,0.0,6.0
2024-06-07,Anaheim,-1,1,0.0,6.0
2024-06-08,Anaheim,-1,1,0.0,6.0
2024-06-09,Anaheim,1,1,2.0,6.0
2024-06-10,Anaheim,0,0,1.0,5.0
2024-06-11,Anaheim,-1,1,-1.0,5.0
2024-06-12,Anaheim,1,1,-1.0,5.0
2024-06-13,Anaheim,-1,1,-2.0,6.0
2024-06-14,Anaheim,1,1,0.0,6.0
2024-06-15,Anaheim,1,1,2.0,6.0
2024-06-16,Anaheim,-1,1,0.0,6.0
2024-06-17,Anaheim,1,1,1.0,7.0
2024-06-18,Anaheim,-1,1,1.0,7.0
2024-06-19,Anaheim,-1,1,-1.0,7.0
2024-06-20,Anaheim,0,0,0.0,6.0
2024-06-21,Anaheim,1,1,0.0,6.0
2024-06-22,Anaheim,-1,1,-2.0,6.0
2024-06-23,Anaheim,0,0,-1.0,5.0
2024-06-24,Anaheim,1,1,-1.0,5.0
2024-06-25,Anaheim,1,1,1.0,5.0
2024-06-26,Anaheim,1,1,3.0,5.0
2024-06-27,Anaheim,1,1,4.0,6.0
2024-06-28,Anaheim,1,1,4.0,6.0
2024-06-29,Anaheim,1,1,6.0,6.0
2024-06-30,Anaheim,-1,1,5.0,7.0
2024-07-01,Anaheim,0,0,4.0,6.0
2024-07-02,Anaheim,-1,1,2.0,6.0
2024-07-03,Anaheim,-1,1,0.0,6.0
2024-07-04,Anaheim,-1,1,-2.0,6.0
2024-07-05,Anaheim,-1,1,-4.0,6.0
2024-07-06,Anaheim,1,1,-4.0,6.0
2024-07-07,Anaheim,-1,1,-4.0,6.0
2024-07-08,Anaheim,-1,1,-5.0,7.0
2024-07-09,Anaheim,-1,1,-5.0,7.0
2024-07-10,Anaheim,1,1,-3.0,7.0
2024-07-11,Anaheim,-1,1,-3.0,7.0
2024-07-12,Anaheim,1,1,-1.0,7.0
2024-07-13,Anaheim,1,1,-1.0,7.0
2024-07-14,Anaheim,1,1,1.0,7.0
2024-07-15,Anaheim,0,0,2.0,6.0
2024-07-16,Anaheim,0,0,3.0,5.0
2024-07-17,Anaheim,0,0,2.0,4.0
2024-07-18,Anaheim,0,0,3.0,3.0
2024-07-19,Anaheim,-1,1,1.0,3.0
2024-07-20,Anaheim,-1,1,-1.0,3.0
2024-07-21,Anaheim,1,1,-1.0,3.0
2024-07-22,Anaheim,1,1,0.0,4.0
2024-07-23,Anaheim,1,1,1.0,5.0
2024-07-24,Anaheim,1,1,2.0,6.0
2024-07-25,Anaheim,-1,1,1.0,7.0
2024-07-26,Anaheim,-1,1,1.0,7.0
2024-07-27,Anaheim,-1,1,1.0,7.0
2024-07-28,Anaheim,1,1,1.0,7.0
2024-07-29,Anaheim,0,0,0.0,6.0
2024-07-30,Anaheim,1,1,0.0,6.0
2024-07-31,Anaheim,-1,1,-2.0,6.0
2024-08-01,Anaheim,-1,1,-2.0,6.0
2024-08-02,Anaheim,-1,1,-2.0,6.0
2024-08-03,Anaheim,1,1,0.0,6.0
2024-08-04,Anaheim,1,1,0.0,6.0
2024-08-05,Anaheim,0,0,0.0,6.0
2024-08-06,Anaheim,0,0,-1.0,5.0
2024-08-07,Anaheim,0,2,0.0,6.0
2024-08-08,Anaheim,1,1,2.0,6.0
2024-08-09,Anaheim,-1,1,2.0,6.0
2024-08-10,Anaheim,-1,1,0.0,6.0
2024-08-11,Anaheim,1,1,0.0,6.0
2024-08-12,Anaheim,-1,1,-1.0,7.0
2024-08-13,Anaheim,-1,1,-2.0,8.0
2024-08-14,Anaheim,-1,1,-3.0,7.0
2024-08-15,Anaheim,0,0,-4.0,6.0
2024-08-16,Anaheim,1,1,-2.0,6.0
2024-08-17,Anaheim,-1,1,-2.0,6.0
2024-08-18,Anaheim,-1,1,-4.0,6.0
2024-08-19,Anaheim,-1,1,-4.0,6.0
2024-08-20,Anaheim,1,1,-2.0,6.0
2024-08-21,Anaheim,-1,1,-2.0,6.0
2024-08-22,Anaheim,-1,1,-3.0,7.0
2024-08-23,Anaheim,-1,1,-5.0,7.0
2024-08-24,Anaheim,-1,1,-5.0,7.0
2024-08-25,Anaheim,-1,1,-5.0,7.0
2024-08-26,Anaheim,0,0,-4.0,6.0
2024-08-27,Anaheim,-1,1,-6.0,6.0
2024-08-28,Anaheim,-1,1,-6.0,6.0
2024-08-29,Anaheim,1,1,-4.0,6.0
2024-08-30,Anaheim,-1,1,-4.0,6.0
2024-08-31,Anaheim,1,1,-2.0,6.0
2024-09-01,Anaheim,1,1,0.0,6.0
2024-09-02,Anaheim,0,0,0.0,6.0
2024-09-03,Anaheim,-1,1,0.0,6.0
2024-09-04,Anaheim,1,1,2.0,6.0
2024-09-05,Anaheim,-1,1,0.0,6.0
2024-09-06,Anaheim,1,1,2.0,6.0
2024-09-07,Anaheim,-1,1,0.0,6.0
2024-09-08,Anaheim,-1,1,-2.0,6.0
2024-09-09,Anaheim,1,1,-1.0,7.0
2024-09-10,Anaheim,-1,1,-1.0,7.0
2024-09-11,Anaheim,-1,1,-3.0,7.0
2024-09-12,Anaheim,0,0,-2.0,6.0
2024-09-13,Anaheim,-1,1,-4.0,6.0
2024-09-14,Anaheim,-1,1,-4.0,6.0
2024-09-15,Anaheim,-1,1,-4.0,6.0
2024-09-16,Anaheim,-1,1,-6.0,6.0
2024-09-17,Anaheim,1,1,-4.0,6.0
2024-09-18,Anaheim,1,1,-2.0,6.0
2024-09-19,Anaheim,-1,1,-3.0,7.0
2024-09-20,Anaheim,-1,1,-3.0,7.0
2024-09-21,Anaheim,-1,1,-3.0,7.0
2024-09-22,Anaheim,1,1,-1.0,7.0
2024-09-23,Anaheim,0,0,0.0,6.0
2024-09-24,Anaheim,-1,1,-2.0,6.0
2024-09-25,Anaheim,-1,1,-4.0,6.0
2024-09-26,Anaheim,-1,1,-4.0,6.0
2024-09-27,Anaheim,-1,1,-4.0,6.0
2024-09-28,Anaheim,-1,1,-4.0,6.0
2024-09-29,Anaheim,-1,1,-6.0,6.0
2024-09-30,Anaheim,0,0,-6.0,6.0
2024-10-01,Anaheim,0,0,-5.0,5.0
2024-10-02,Anaheim,0,0,-4.0,4.0
2024-10-03,Anaheim,0,0,-3.0,3.0
2024-10-04,Anaheim,0,0,-2.0,2.0
2024-10-05,Anaheim,0,0,-1.0,1.0
2024-10-06,Anaheim,0,0,0.0,0.0
2024-10-07,Anaheim,0,0,0.0,0.0
2024-10-08,Anaheim,0,0,0.0,0.0
2024-10-09,Anaheim,0,0,0.0,0.0
2024-10-10,Anaheim,0,0,0.0,0.0
2024-10-11,Anaheim,0,0,0.0,0.0
2024-10-12,Anaheim,1,1,1.0,1.0
2024-10-13,Anaheim,-1,1,0.0,2.0
2024-10-14,Anaheim,0,0,0.0,2.0
2024-10-15,Anaheim,0,0,0.0,2.0
2024-10-16,Anaheim,1,1,1.0,3.0
2024-10-17,Anaheim,0,0,1.0,3.0
2024-10-18,Anaheim,-1,1,0.0,4.0
2024-10-19,Anaheim,0,0,-1.0,3.0
2024-10-20,Anaheim,-1,1,-1.0,3.0
2024-10-21,Anaheim,0,0,-1.0,3.0
2024-10-22,Anaheim,1,1,0.0,4.0
2024-10-23,Anaheim,0,0,-1.0,3.0
2024-10-24,Anaheim,0,0,-1.0,3.0
2024-10-25,Anaheim,0,0,0.0,2.0
2024-10-26,Anaheim,-1,1,-1.0,3.0
2024-10-27,Anaheim,-1,1,-1.0,3.0
2024-10-28,Anaheim,0,0,-1.0,3.0
2024-10-29,Anaheim,1,1,-1.0,3.0
2024-10-30,Anaheim,0,0,-1.0,3.0
2024-10-31,Anaheim,-1,1,-2.0,4.0
2024-11-01,Anaheim,0,0,-2.0,4.0
2024-11-02,Anaheim,0,0,-1.0,3.0
2024-11-03,Anaheim,-1,1,-1.0,3.0
2024-11-04,Anaheim,0,0,-1.0,3.0
2024-11-05,Anaheim,-1,1,-3.0,3.0
2024-11-06,Anaheim,0,0,-3.0,3.0
2024-11-07,Anaheim,0,0,-2.0,2.0
2024-11-08,Anaheim,-1,1,-3.0,3.0
2024-11-09,Anaheim,0,0,-3.0,3.0
2024-11-10,Anaheim,1,1,-1.0,3.0
2024-11-11,Anaheim,0,0,-1.0,3.0
2024-11-12,Anaheim,0,0,0.0,2.0
2024-11-13,Anaheim,-1,1,-1.0,3.0
2024-11-14,Anaheim,0,0,-1.0,3.0
2024-11-15,Anaheim,1,1,1.0,3.0
2024-11-16,Anaheim,0,0,1.0,3.0
2024-11-17,Anaheim,0,0,0.0,2.0
2024-11-18,Anaheim,1,1,1.0,3.0
2024-11-19,Anaheim,1,1,2.0,4.0
2024-11-20,Anaheim,0,0,3.0,3.0
2024-11-21,Anaheim,0,0,3.0,3.0
2024-11-22,Anaheim,-1,1,1.0,3.0
2024-11-23,Anaheim,0,0,1.0,3.0
2024-11-24,Anaheim,0,0,1.0,3.0
2024-11-25,Anaheim,-1,1,-1.0,3.0
2024-11-26,Anaheim,0,0,-2.0,2.0
2024-11-27,Anaheim,1,1,-1.0,3.0
2024-11-28,Anaheim,0,0,-1.0,3.0
2024-11-29,Anaheim,-1,1,-1.0,3.0
2024-11-30,Anaheim,0,0,-1.0,3.0
2024-12-01,Anaheim,1,1,0.0,4.0
2024-12-02,Anaheim,0,0,1.0,3.0
2024-12-03,Anaheim,0,0,1.0,3.0
2024-12-04,Anaheim,-1,1,-1.0,3.0
2024-12-05,Anaheim,0,0,-1.0,3.0
2024-12-06,Anaheim,-1,1,-1.0,3.0
2024-12-07,Anaheim,0,0,-1.0,3.0
